3.314323548693209887e-04,3.323295968584716320e-04,3.318594535812735558e-04,3.315711510367691517e-04,3.317661467008292675e-04,3.314701316412538290e-04,3.316546208225190639e-04,3.316060174256563187e-04,3.313185006845742464e-04,3.311738837510347366e-04,3.311584296170622110e-04,3.308488521724939346e-04,3.305573773104697466e-04,3.301839751657098532e-04,3.300053940620273352e-04,3.297548682894557714e-04,3.293594927527010441e-04,3.292832698207348585e-04,3.292163892183452845e-04,3.290934255346655846e-04,3.289078304078429937e-04,3.286863793618977070e-04,3.286388819105923176e-04,3.280887030996382236e-04,3.278116928413510323e-04,3.274562768638134003e-04,3.273969923611730337e-04,3.273464972153306007e-04,3.271215246059000492e-04,3.268875298090279102e-04,3.270634624641388655e-04,3.271318855695426464e-04,3.268464643042534590e-04,3.263666294515132904e-04,3.262609825469553471e-04,3.261894744355231524e-04,3.258771903347223997e-04,3.268280415795743465e-04,3.265142440795898438e-04,3.264640108682215214e-04,3.264003898948431015e-04,3.260794619563966990e-04,3.257684584241360426e-04,3.255199990235269070e-04,3.255727933719754219e-04,3.253160975873470306e-04,3.280802338849753141e-04,3.294507332611829042e-04,3.292152250651270151e-04,3.324861172586679459e-04,3.322982229292392731e-04,3.319536335766315460e-04,3.318406525067985058e-04,3.314554342068731785e-04,3.311805194243788719e-04,3.309062158223241568e-04,3.306810685899108648e-04,3.308915183879435062e-04,3.306251892354339361e-04,3.303261182736605406e-04,3.301969554740935564e-04,3.298891824670135975e-04,3.318663220852613449e-04,3.317421651445329189e-04,3.317778755445033312e-04,3.312307526357471943e-04,3.309123567305505276e-04,3.307014994788914919e-04,3.304428537376224995e-04,3.303392149973660707e-04,3.316224319860339165e-04,3.317474911455065012e-04,3.317889058962464333e-04,3.312198386993259192e-04,3.310742322355508804e-04,3.310009778942912817e-04,3.312371554784476757e-04,3.314713831059634686e-04,3.314264176879078150e-04,3.311221662443131208e-04,3.308419254608452320e-04,3.328610619064420462e-04,3.323720884509384632e-04,3.320709802210330963e-04,3.320341347716748714e-04,3.317721129860728979e-04,3.313834895379841328e-04,3.310854954179376364e-04,3.311885229777544737e-04,3.319645766168832779e-04,3.316799411550164223e-04,3.315289213787764311e-04,3.314465284347534180e-04,3.311258915346115828e-04,3.307190490886569023e-04,3.306063881609588861e-04,3.304345591459423304e-04,3.301461401861160994e-04,3.298874071333557367e-04,3.299740783404558897e-04,3.297998337075114250e-04,3.290770982857793570e-04,3.288068110123276711e-04,3.289290179964154959e-04,3.286552964709699154e-04,3.286332939751446247e-04,3.283239493612200022e-04,3.284448466729372740e-04,3.281186218373477459e-04,3.277996147517114878e-04,3.277422511018812656e-04,3.276788629591464996e-04,3.277919604443013668e-04,3.275432391092181206e-04,3.273691108915954828e-04,3.270844754297286272e-04,3.268896834924817085e-04,3.266815620008856058e-04,3.271315072197467089e-04,3.270824963692575693e-04,3.270137240178883076e-04,3.280341625213623047e-04,3.283616679254919291e-04,3.280615201219916344e-04,3.280027303844690323e-04,3.284288686700165272e-04,3.281170211266726255e-04,3.275537746958434582e-04,3.272725734859704971e-04,3.269255103077739477e-04,3.270712331868708134e-04,3.271978057455271482e-04,3.270316228736191988e-04,3.267366846557706594e-04,3.266557469032704830e-04,3.266789717599749565e-04,3.264766710344702005e-04,3.274058399256318808e-04,3.274435584899038076e-04,3.272834874223917723e-04,3.267541760578751564e-04,3.263241087552160025e-04,3.257007338106632233e-04,3.255622868891805410e-04,3.255773044656962156e-04,3.252733149565756321e-04,3.251318412367254496e-04,3.245638799853622913e-04,3.243561659473925829e-04,3.238858480472117662e-04,3.241534286644309759e-04,3.239916695747524500e-04,3.237416385672986507e-04,3.235179756302386522e-04,3.232421295251697302e-04,3.226638946216553450e-04,3.225700638722628355e-04,3.223195089958608150e-04,3.223984676878899336e-04,3.223066451027989388e-04,3.222484956495463848e-04,3.219895588699728251e-04,3.217429039068520069e-04,3.216673794668167830e-04,3.214193275198340416e-04,3.215371398255228996e-04,3.213081217836588621e-04,3.213919117115437984e-04,3.211841685697436333e-04,3.209215647075325251e-04,3.205563989467918873e-04,3.203425440005958080e-04,3.198933263774961233e-04,3.191761206835508347e-04,3.187108668498694897e-04,3.186730027664452791e-04,3.185414825566112995e-04,3.189107519574463367e-04,3.187463444191962481e-04,3.186563553754240274e-04,3.186535323038697243e-04,3.184259694535285234e-04,3.180521016474813223e-04,3.177820181008428335e-04,3.176029131282120943e-04,3.175603633280843496e-04,3.174590237904340029e-04,3.173926961608231068e-04,3.172435972373932600e-04,3.169747069478034973e-04,3.170933632645756006e-04,3.169169067405164242e-04,3.167072427459061146e-04,3.167028189636766911e-04,3.164462978020310402e-04,3.161843924317508936e-04,3.159524057991802692e-04,3.157874743919819593e-04,3.155742597300559282e-04,3.158902109134942293e-04,3.156557213515043259e-04,3.154969308525323868e-04,3.154960286337882280e-04,3.156216989737004042e-04,3.156160819344222546e-04,3.154397127218544483e-04,3.153102879878133535e-04,3.143646172247827053e-04,3.141935158055275679e-04,3.138700267300009727e-04,3.134731960017234087e-04,3.160066262353211641e-04,3.151647688355296850e-04,3.148531832266598940e-04,3.141715424135327339e-04,3.140835324302315712e-04,3.133953432552516460e-04,3.128818934783339500e-04,3.126405063085258007e-04,3.128512180410325527e-04,3.127217350993305445e-04,3.125554358121007681e-04,3.123923670500516891e-04,3.120368928648531437e-04,3.118463500868529081e-04,3.117788874078541994e-04,3.115431172773241997e-04,3.113531274721026421e-04,3.111002442892640829e-04,3.108195087406784296e-04,3.108381060883402824e-04,3.107670345343649387e-04,3.106119111180305481e-04,3.102500340901315212e-04,3.101209877058863640e-04,3.099507594015449286e-04,3.097814915236085653e-04,3.098433662671595812e-04,3.089895180892199278e-04,3.089557576458901167e-04,3.087450168095529079e-04,3.085598291363567114e-04,3.082824114244431257e-04,3.078902664128690958e-04,3.077260334976017475e-04,3.075138956774026155e-04,3.075140411965548992e-04,3.068400837946683168e-04,3.064025077037513256e-04,3.062362957280129194e-04,3.066579229198396206e-04,3.073864500038325787e-04,3.079210291616618633e-04,3.073152329307049513e-04,3.072097897529602051e-04,3.069426747970283031e-04,3.066229983232915401e-04,3.064163611270487309e-04,3.062673495151102543e-04,3.061116440221667290e-04,3.060135059058666229e-04,3.058429283555597067e-04,3.057311696466058493e-04,3.055928100366145372e-04,3.053366963285952806e-04,3.051230451092123985e-04,3.050786617677658796e-04,3.043159376829862595e-04,3.041517047677189112e-04,3.034741093870252371e-04,3.031842061318457127e-04,3.029193321708589792e-04,3.027097554877400398e-04,3.025758487638086081e-04,3.027176135219633579e-04,3.024465113412588835e-04,3.022931341547518969e-04,3.020042495336383581e-04,3.014842513948678970e-04,3.013127134181559086e-04,3.011870139744132757e-04,3.009859938174486160e-04,3.006784245371818542e-04,3.014636167790740728e-04,3.010499349329620600e-04,3.008250205311924219e-04,3.006192855536937714e-04,3.005535108968615532e-04,3.003979800269007683e-04,3.002071462105959654e-04,3.001093282364308834e-04,3.005536855198442936e-04,3.003465826623141766e-04,3.000193974003195763e-04,2.999089192599058151e-04,3.001395962201058865e-04,3.001080767717212439e-04,2.998273121193051338e-04,2.996136317960917950e-04,2.992814406752586365e-04,2.989634813275188208e-04,2.987425832543522120e-04,2.985473838634788990e-04,2.982482255902141333e-04,2.980960998684167862e-04,2.979376004077494144e-04,2.974532544612884521e-04,2.970882633235305548e-04,2.968543558381497860e-04,2.967587206512689590e-04,2.974002854898571968e-04,2.972370130009949207e-04,2.967673644889146090e-04,2.967037726193666458e-04,2.964409359265118837e-04,2.961728023365139961e-04,2.961872087325900793e-04,2.961465215776115656e-04,2.972943184431642294e-04,2.970469649881124496e-04,2.968584594782441854e-04,2.966771426144987345e-04,2.966216416098177433e-04,2.964894520118832588e-04,2.963448059745132923e-04,2.962116268463432789e-04,2.962946018669754267e-04,2.961567079182714224e-04,2.959017874673008919e-04,2.956841199193149805e-04,2.954027440864592791e-04,2.952271024696528912e-04,2.949530316982418299e-04,2.949333866126835346e-04,2.949084446299821138e-04,2.947312605101615191e-04,2.944955194834619761e-04,2.943612926173955202e-04,2.941137354355305433e-04,2.939456608146429062e-04,2.938292163889855146e-04,2.937045355793088675e-04,2.934667863883078098e-04,2.933023788500577211e-04,2.929778129328042269e-04,2.929122128989547491e-04,2.927397435996681452e-04,2.925726294051855803e-04,2.924629661720246077e-04,2.922846470028162003e-04,2.919329272117465734e-04,2.913735515903681517e-04,2.912711643148213625e-04,2.912117342930287123e-04,2.910886832978576422e-04,2.906607405748218298e-04,2.907433663494884968e-04,2.904767170548439026e-04,2.903407730627804995e-04,2.902020933106541634e-04,2.901466214098036289e-04,2.901066909544169903e-04,2.899496175814419985e-04,2.895749930758029222e-04,2.892253978643566370e-04,2.889797615353018045e-04,2.889140741899609566e-04,2.885975700337439775e-04,2.884283894672989845e-04,2.883274573832750320e-04,2.880842657759785652e-04,2.877353399526327848e-04,2.868445590138435364e-04,2.866936265490949154e-04,2.861432149074971676e-04,2.859787782654166222e-04,2.856465580407530069e-04,2.854973718058317900e-04,2.852760662790387869e-04,2.852188190445303917e-04,2.848937001544982195e-04,2.847445721272379160e-04,2.846245770342648029e-04,2.845542621798813343e-04,2.844168047886341810e-04,2.840864181052893400e-04,2.845210547093302011e-04,2.844070550054311752e-04,2.841370878741145134e-04,2.840365632437169552e-04,2.838182263076305389e-04,2.835774503182619810e-04,2.832795144058763981e-04,2.831667079590260983e-04,2.830373414326459169e-04,2.829562290571630001e-04,2.825056144502013922e-04,2.823486283887177706e-04,2.822006936185061932e-04,2.819556393660604954e-04,2.816912019625306129e-04,2.815262123476713896e-04,2.813553728628903627e-04,2.811601443681865931e-04,2.804601972457021475e-04,2.802983508445322514e-04,2.800428192131221294e-04,2.798917994368821383e-04,2.797785564325749874e-04,2.795179025270044804e-04,2.794268075376749039e-04,2.792789309751242399e-04,2.791463921312242746e-04,2.788236597552895546e-04,2.781144285108894110e-04,2.781482762657105923e-04,2.778153575491160154e-04,2.776038600131869316e-04,2.772593288682401180e-04,2.771687577478587627e-04,2.769489947240799665e-04,2.768204431049525738e-04,2.771457948256283998e-04,2.766987017821520567e-04,2.765174431260675192e-04,2.764577511698007584e-04,2.764934615697711706e-04,2.763613301794975996e-04,2.762041694950312376e-04,2.761687210295349360e-04,2.759818162303417921e-04,2.757119655143469572e-04,2.755913592409342527e-04,2.753366134129464626e-04,2.749055856838822365e-04,2.748405095189809799e-04,2.747981634456664324e-04,2.745258971117436886e-04,2.743815712165087461e-04,2.742712676990777254e-04,2.740219351835548878e-04,2.739093906711786985e-04,2.737355243880301714e-04,2.735920134000480175e-04,2.735187881626188755e-04,2.733044966589659452e-04,2.729873231146484613e-04,2.728876133915036917e-04,2.724233490880578756e-04,2.721073688007891178e-04,2.719333278946578503e-04,2.717704046517610550e-04,2.715000009629875422e-04,2.709423424676060677e-04,2.708828251343220472e-04,2.706757804844528437e-04,2.706296218093484640e-04,2.705690567381680012e-04,2.704754006117582321e-04,2.703065401874482632e-04,2.700132317841053009e-04,2.695134025998413563e-04,2.695012371987104416e-04,2.691139816306531429e-04,2.687923260964453220e-04,2.685934887267649174e-04,2.688638342078775167e-04,2.686875814106315374e-04,2.683184575289487839e-04,2.680293109733611345e-04,2.673419658094644547e-04,2.672220580279827118e-04,2.670394023880362511e-04,2.668846573214977980e-04,2.668637898750603199e-04,2.667019434738904238e-04,2.664577041286975145e-04,2.662898914422839880e-04,2.659682650119066238e-04,2.653088595252484083e-04,2.650553360581398010e-04,2.647470100782811642e-04,2.644598134793341160e-04,2.643664774950593710e-04,2.642614999786019325e-04,2.641180471982806921e-04,2.640167658682912588e-04,2.638203441165387630e-04,2.636551216710358858e-04,2.636158897075802088e-04,2.634549746289849281e-04,2.642066683620214462e-04,2.636272693052887917e-04,2.631757815834134817e-04,2.630164672154933214e-04,2.627218491397798061e-04,2.622147439979016781e-04,2.620075829327106476e-04,2.618144499137997627e-04,2.613782999105751514e-04,2.610746596474200487e-04,2.609762013889849186e-04,2.607679052744060755e-04,2.604559122119098902e-04,2.601137093733996153e-04,2.596545091364532709e-04,2.593646640889346600e-04,2.591166994534432888e-04,2.587686758488416672e-04,2.586650080047547817e-04,2.583279856480658054e-04,2.582744637038558722e-04,2.583391033113002777e-04,2.579045540187507868e-04,2.577202103566378355e-04,2.575413673184812069e-04,2.573478559497743845e-04,2.573026577010750771e-04,2.569739590398967266e-04,2.565728791523724794e-04,2.563723537605255842e-04,2.561578585300594568e-04,2.560820721555501223e-04,2.567107148934155703e-04,2.564670867286622524e-04,2.562424924690276384e-04,2.561815781518816948e-04,2.559154236223548651e-04,2.556625113356858492e-04,2.556097169872373343e-04,2.554658567532896996e-04,2.554015372879803181e-04,2.554712991695851088e-04,2.552186488173902035e-04,2.551148063503205776e-04,2.549048804212361574e-04,2.548020856920629740e-04,2.547684416640549898e-04,2.546570030972361565e-04,2.545781608205288649e-04,2.543162263464182615e-04,2.538312110118567944e-04,2.536464016884565353e-04,2.535453531891107559e-04,2.533571678213775158e-04,2.531397622078657150e-04,2.529054763726890087e-04,2.528373443055897951e-04,2.522125723771750927e-04,2.521347487345337868e-04,2.519986592233181000e-04,2.518054971005767584e-04,2.514768857508897781e-04,2.511068596504628658e-04,2.510656777303665876e-04,2.508781617507338524e-04,2.506675373297184706e-04,2.506168966647237539e-04,2.504559815861284733e-04,2.502850838936865330e-04,2.503971627447754145e-04,2.501756534911692142e-04,2.500045229680836201e-04,2.498200337868183851e-04,2.496311499271541834e-04,2.495239314157515764e-04,2.494221844244748354e-04,2.494003565516322851e-04,2.490051265340298414e-04,2.487774181645363569e-04,2.485089644324034452e-04,2.482659474480897188e-04,2.475837827660143375e-04,2.471778134349733591e-04,2.467707090545445681e-04,2.463506243657320738e-04,2.461273688822984695e-04,2.459711104165762663e-04,2.456345246173441410e-04,2.451037289574742317e-04,2.456345246173441410e-04,2.453679626341909170e-04,2.453041088301688433e-04,2.453737251926213503e-04,2.450866159051656723e-04,2.448120503686368465e-04,2.445567515678703785e-04,2.443975536152720451e-04,2.441745018586516380e-04,2.438111987430602312e-04,2.440809912513941526e-04,2.438946539768949151e-04,2.436159120406955481e-04,2.435617789160460234e-04,2.429155865684151649e-04,2.426161663606762886e-04,2.422871039016172290e-04,2.420879027340561152e-04,2.419577358523383737e-04,2.417396608507260680e-04,2.408210712019354105e-04,2.403886901447549462e-04,2.395627816440537572e-04,2.393922186456620693e-04,2.386873384239152074e-04,2.385151601629331708e-04,2.382843958912417293e-04,2.379888028372079134e-04,2.379193902015686035e-04,2.377962809987366199e-04,2.376975462539121509e-04,2.375653712078928947e-04,2.372750604990869761e-04,2.369352005189284682e-04,2.366014377912506461e-04,2.364936517551541328e-04,2.361442457186058164e-04,2.361235965508967638e-04,2.359213249292224646e-04,2.356591139687225223e-04,2.355237666051834822e-04,2.353515010327100754e-04,2.353707386646419764e-04,2.353053278056904674e-04,2.346484834561124444e-04,2.345241955481469631e-04,2.345036773476749659e-04,2.342084044357761741e-04,2.338723716093227267e-04,2.335329481866210699e-04,2.330821880605071783e-04,2.328809350728988647e-04,2.325779641978442669e-04,2.323014050489291549e-04,2.321040665265172720e-04,2.317171311005949974e-04,2.313759177923202515e-04,2.311565476702526212e-04,2.310198760824277997e-04,2.305963134858757257e-04,2.299369371030479670e-04,2.294822770636528730e-04,2.291997516294941306e-04,2.289310505148023367e-04,2.287082315888255835e-04,2.284847578266635537e-04,2.281980705447494984e-04,2.279111940879374743e-04,2.276300365338101983e-04,2.274464932270348072e-04,2.271521225338801742e-04,2.269613469252362847e-04,2.267872623633593321e-04,2.263174537802115083e-04,2.257519809063524008e-04,2.254356513731181622e-04,2.252222038805484772e-04,2.249971003038808703e-04,2.250329707749187946e-04,2.247593074571341276e-04,2.244972856715321541e-04,2.241746406070888042e-04,2.237493899883702397e-04,2.234980929642915726e-04,2.230574609711766243e-04,2.227405784651637077e-04,2.225048810942098498e-04,2.220690075773745775e-04,2.218536974396556616e-04,2.216795983258634806e-04,2.213374682469293475e-04,2.209914673585444689e-04,2.207494981121271849e-04,2.204945049015805125e-04,2.201620227424427867e-04,2.198443689849227667e-04,2.188035723520442843e-04,2.184622280765324831e-04,2.181778836529701948e-04,2.179373259423300624e-04,2.176116249756887555e-04,2.172870299546048045e-04,2.166608173865824938e-04,2.163346798624843359e-04,2.160617004847154021e-04,2.159326249966397882e-04,2.159548166673630476e-04,2.155389083782210946e-04,2.152502565877512097e-04,2.152302186004817486e-04,2.148392668459564447e-04,2.143653837265446782e-04,2.140945871360599995e-04,2.137965202564373612e-04,2.135457616532221437e-04,2.132259251084178686e-04,2.127214975189417601e-04,2.124114689650014043e-04,2.121286088367924094e-04,2.117641124641522765e-04,2.113453956553712487e-04,2.109147608280181885e-04,2.109947527060285211e-04,2.107652690028771758e-04,2.104635350406169891e-04,2.098412514897063375e-04,2.096996322507038713e-04,2.094495139317587018e-04,2.092716749757528305e-04,2.090076741296797991e-04,2.087915054289624095e-04,2.085378073388710618e-04,2.083996660076081753e-04,2.080847043544054031e-04,2.080256817862391472e-04,2.077682438539341092e-04,2.072021452477201819e-04,2.069390029646456242e-04,2.067149471258744597e-04,2.064989093923941255e-04,2.061848499579355121e-04,2.060668193735182285e-04,2.058375976048409939e-04,2.054439246421679854e-04,2.051853807643055916e-04,2.052690979326143861e-04,2.052015624940395355e-04,2.049610629910603166e-04,2.046802401309832931e-04,2.048046153504401445e-04,2.046908775810152292e-04,2.044133580056950450e-04,2.040116087300702929e-04,2.037654921878129244e-04,2.035458455793559551e-04,2.033607452176511288e-04,2.030939649557694793e-04,2.029137540375813842e-04,2.025423600571230054e-04,2.022971457336097956e-04,2.020719985011965036e-04,2.017481165239587426e-04,2.014712808886542916e-04,2.012491459026932716e-04,2.010032039834186435e-04,2.010445168707519770e-04,2.008674200624227524e-04,2.005731948884204030e-04,2.001031825784593821e-04,2.001392858801409602e-04,2.002974069910123944e-04,2.002980036195367575e-04,1.998593506868928671e-04,1.996052014874294400e-04,1.993878831854090095e-04,1.993249752558767796e-04,1.992247416637837887e-04,1.990324526559561491e-04,1.987371506402269006e-04,1.985283743124455214e-04,1.980059460038319230e-04,1.979482767637819052e-04,1.977450883714482188e-04,1.973507605725899339e-04,1.972462778212502599e-04,1.970266457647085190e-04,1.968191209016367793e-04,1.965662522707134485e-04,1.963616523426026106e-04,1.959861692739650607e-04,1.960002118721604347e-04,1.961874077096581459e-04,1.959835062734782696e-04,1.963194954441860318e-04,1.961343077709898353e-04,1.957194181159138680e-04,1.955811167135834694e-04,1.953747123479843140e-04,1.951704325620085001e-04,1.954167673829942942e-04,1.952892198460176587e-04,1.950687874341383576e-04,1.949885481735691428e-04,1.947732671396806836e-04,1.945566036738455296e-04,1.943543175002560019e-04,1.941631344379857183e-04
